Reporter Name,Partner Name,Trade Flow,Product Group,Indicator,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
India,Denmark,Export,  All Products,Export (US$ Thousand),212316.879,165939.313,154155.129,169107.517,217554.2,285090.622,389442.4,451891.032,475953.534,565291.47,588547.651,626676.292,775835.671,708078.38,816132.154,748398.52,676298.585,698118.327,760304.016949721,743249.682771348,752192.48386942,698432.649655229,920571.161352679
India,Djibouti,Export,  All Products,Export (US$ Thousand),11046.085,20893.164,15385.193,30306.024,52848.642,116516.754,194640.547,339877.984,404998.65,394046.486,249251.661,298132.221,445124.073,391401.083,382898.109,297623.108,204177.619,270592.098,274356.839937038,858924.0750911911,357249.396088368,337351.143680197,643782.6492176469
India,Dominica,Export,  All Products,Export (US$ Thousand),2432.088,5367.418,1995.154,2685.133,1893.46,1737.66,2319.239,3304.538,1980.818,2946.934,2998.658,2950.895,2274.505,2308.366,2527.785,2374.991,1727.845,2419.978,1675.0808055868602,1643.32296124505,2329.7455921377,1287.90753258752,2878.1840059467
India,Dominican Republic,Export,  All Products,Export (US$ Thousand),11320.816,10707.163,12585.496,16384.688,13067.585,17464.878,31352.249,36012.917,35167.651,54478.41,48203.12,79112.336,101310.363,109251.607,128740.341,139563.163,162835.763,220990.464,195834.610982618,212243.877777224,222985.639148166,188929.25798511202,300430.502894446
India,East Asia & Pacific,Export,  All Products,Export (US$ Thousand),8023567.129000001,9061162.407000003,9326589.714000002,11554365.302000003,14273084.009999998,18783417.287,26946738.187,31379524.377999995,36797662.89300001,46528648.17100001,44496249.51599999,61240166.002,76619070.92,72785078.847,82870058.54300001,71824098.89,60192281.78599998,59235011.49,76207218.90523185,79497539.75016078,76040619.96039428,70814087.73247576,95844108.59910181
India,East Timor,Export,  All Products,Export (US$ Thousand),,6004.438,1306.891,584.71,1306.304,1262.614,851.855,424.236,229.157,748.856,1152.749,538030.678,4943.465,4645.53,2506.309,3208.287,2892.447,2348.125,3533.7168235515796,3961.9750725598296,6620.29186734783,16338.240159918601,28839.0412614391
India,Ecuador,Export,  All Products,Export (US$ Thousand),2271.533,7371.45,10645.992,12283.245,12452.936,19360.927,28455.244,45654.212,50247.376,92876.25,112641.219,112372.148,229673.209,172117.62,317020.133,297691.217,173348.825,165236.443,264395.80531250703,305703.37216172804,259267.842189393,194983.22428235,295955.466818915
India,"Egypt, Arab Rep.",Export,  All Products,Export (US$ Thousand),238127.398,310458.545,507621.474,282748.615,343586.315,415006.833,581076.46,735942.819,1192242.334,1762406.023,1374131.355,1929806.132,2120452.648,2828652.467,2900827.609,3136177.936,2357285.874,2089418.969,2345392.4083596,2794931.2528919904,2658647.5564516904,2149073.05216525,3279669.1072432096
India,El Salvador,Export,  All Products,Export (US$ Thousand),3022.6,2954.082,2682.764,3363.726,5588.865,7467.14,11740.283,17931.041,11541.932,16808.374,12669.313,20049.254,34549.007,51553.944,73479.899,60424.015,69135.084,59320.201,66009.3794467706,77670.7843353051,78424.7487433583,75498.0666375899,148169.382703215
India,Equatorial Guinea,Export,  All Products,Export (US$ Thousand),18.26,143.314,435.829,214.852,653.107,3313.25,6508.683,3865.917,9167.221,7633.947,7236.255,8638.38,16724.995,19460.794,22732.214,14361.508,14002.289,15951.501,11015.4879255945,11204.9252954676,10075.303322112299,13894.4638318088,13845.5675357284
India,Eritrea,Export,  All Products,Export (US$ Thousand),,,,,9511.159,7971.552,6912.381,8029.362,102693.55,20990.583,7199.811,44150.967,22421.994,29063.864,17234.317,14202.452,7028.87,4679.591,6973.913911943299,9520.62168803025,5809.02043229115,8680.60320796576,8817.0624493764
India,Estonia,Export,  All Products,Export (US$ Thousand),6535.106,3173.026,3408.038,4260.337,5056.152,8784.644,12877.769,21400.698,66070.941,48547.082,32338.137,45385.701,99621.803,99721.425,84439.432,68341.268,69935.879,85663.553,87461.9230218846,63846.2210560171,71822.14794330791,51091.582262166405,59457.711295850095
India,Eswatini,Export,  All Products,Export (US$ Thousand),,1450.079,1271.779,6985.283,29884.586,26767.424,3983.992,5689.866,6800.276,14790.545,42959.994,26967.059,85934.373,46507.092,27397.95,26247.703,66682.417,38951.947,33134.7328681121,21740.2524180566,17773.216820477002,26412.2705303235,23829.6457319287
India,Ethiopia(excludes Eritrea),Export,  All Products,Export (US$ Thousand),57668.591,51182.99,96399.72,68511.435,79370.308,55382.195,66334.109,109519.627,163427.1,216571.124,283257.682,261601.473,425227.83,643453.613,953821.255,762769.581,763908.565,830628.645,711699.497146695,713106.1072870131,822418.26767564,666704.4068340741,723452.011220108
India,Europe & Central Asia,Export,  All Products,Export (US$ Thousand),11339191.305,12084388.357000003,12062908.147999998,13059211.862,15429015.334,19123403.868000004,25296460.649000004,29163869.945,35766937.88399999,43992474.76699998,39795692.22299999,46443828.074,62079337.546,57024207.69,66646632.77299999,61904956.46599999,52928802.718,54174119.60500002,60421362.61866525,67422939.65396424,66302376.56270739,55157957.44680267,82888906.19969428
India,Faeroe Islands,Export,  All Products,Export (US$ Thousand),99.232,18.762,45.827,15.927,519.278,93.227,150.387,461.322,180.622,101.54,121.381,612.118,846.02,1370.042,3534.116,2661.736,1278.033,1110.377,251.23596191293998,2064.8516573737497,1904.4190565962501,261.64434599296,236.30482543005
India,Falkland Island,Export,  All Products,Export (US$ Thousand),,24.471,0.067,36.08,158.267,29.356,42.592,32.976,58.497,99.013,36.323,39.44,590.323,777.899,1.149,,3.081,,,1.41004870361,79.87973076195,0.05578681824,1.63546319235
India,Fiji,Export,  All Products,Export (US$ Thousand),16234.215,11714.894,12804.707,24473.082,20607.942,23697.066,32048.578,43271.706,35119.057,101825.698,26299.849,29148.133,35797.401,38934.856,51896.513,51103.62,45165.902,49225.3,53293.783841461,59853.394263331196,57544.6203591296,44344.9956027741,54340.691594667005
India,Finland,Export,  All Products,Export (US$ Thousand),58116.716,56119.569,71648.389,66920.071,96265.934,133205.31,201665.635,190835.529,218953.488,265970.996,207999.136,237552.782,307577.057,312573.053,451828.617,357380.684,243855.872,263343.338,286289.594905487,261652.138626243,267097.723468007,267027.37555511703,340822.99374905403
India,Fm Sudan,Export,  All Products,Export (US$ Thousand),71908.286,85336.423,125172.635,107998.007,97879.842,249030.488,331996.166,365157.633,355730.713,466620.389,462380.813,487830.212,711654.613,,,,,,,,,,
India,Fr. So. Ant. Tr,Export,  All Products,Export (US$ Thousand),,4.142,,,30.925,,13069.354,55.258,9.708,1.815,0.744,2.287,,16.04,5.278,,61.484,,,,,,
India,France,Export,  All Products,Export (US$ Thousand),908872.113,975662.222,988893.972,1038845.651,1193968.126,1567638.572,2015680.07,2158615.629,2448933.563,3086397.514,3305271.738,4903030.207,5045983.502,5020327.117,5597194.345,5093448.922,4819482.434,4867882.879,5037498.1287877,5275477.3118463,5434291.329387,4363547.82278466,6130378.63061772
India,French Polynesia,Export,  All Products,Export (US$ Thousand),53.693,12.374,99.096,224.926,54.708,729.15,467.272,1568.421,2148.299,1775.204,778.072,925.107,12047.081,1815.11,2794.533,3022.358,3704.239,4108.261,6709.5450593,5451.48742827903,5269.54697022195,4939.77114818016,9176.48634196875
India,Gabon,Export,  All Products,Export (US$ Thousand),4366.753,5035.82,5725.858,8833.765,18418.791,9780.604,15627.321,15183.779,23249.343,22194.794,19895.508,34546.351,47482.148,55380.667,63376.761,40606.815,37830.602,42487.579,44400.4071121452,51553.7689956873,49649.8013084644,52334.2667018289,56149.2578526986
